"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GF1","KA1","KA2","MW1","REM","EQD"
"07589099999","2010-04-08T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0010,1","+9999,9","99999,9","24,0140,9,1","0033,9,1,999999,9,9","99,008,9,1","7,1,99,9","6,1,99,9",,"08,99,1,01,1,06,1,00075,1,07,1,99,9","999,M,+0105,1","999,N,-0005,1","00,1","SYN152AAXX  08071 07589 211// 80000 10010 29/// 70076 8167/ 90720 333 10105 21005 4/033 70140 90768 93108 555 71156 8//// 11005 03380 ///// ///// 41600 51///;",
"07589099999","2010-04-10T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","24,0000,9,1","0028,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0120,1","999,N,-0005,1","00,1","SYN152AAXX  10071 07589 219// 00000 10030 29/// 70000 80000 90720 333 10120 21005 4/028 70000 90768 93100 555 7//// 8//// 11008 10000 ///// ///// 48702 51///;",
"07589099999","2010-04-11T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0050,1","00030,1,9,N","999999,9,N,1","-0005,1","+9999,9","99999,9","24,0000,9,1","0021,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"08,99,1,08,1,06,1,00025,1,99,9,99,9","999,M,+0120,1","999,N,-0010,1","00,1","SYN152AAXX  11071 07589 210// 83605 11005 29/// 70040 886// 90710 333 10120 21010 4/021 70000 90768 93100 555 7//// 8//// 11015 8008/ 00000 00002 47821 51///;",
"07589099999","2010-04-12T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00060,1,9,N","999999,9,N,1","-0030,1","+9999,9","99999,9","24,0045,9,1","0025,9,1,999999,9,9","99,006,9,1","7,1,99,9","4,1,99,9",,"08,99,1,08,1,06,1,00075,1,99,9,99,9","999,M,+0070,1","999,N,-0035,1","00,1","SYN152AAXX  12071 07589 211// 80000 11030 29/// 70074 886// 90710 333 10070 21035 4/025 70045 90768 93106 555 72156 8//// 11009 010// ///// ///// 41100 50///;",
"07589099999","2010-04-13T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","24,0106,9,1","0030,9,1,999999,9,9","99,011,9,1","7,1,99,9","4,1,99,9",,"07,99,1,02,1,02,1,00150,1,03,1,99,9","999,M,+0015,1","999,N,-0030,1","00,1","SYN152AAXX  13071 07589 212// 70000 11020 29/// 70074 8223/ 90710 333 10015 21030 4/030 70106 90768 93111 555 72150 8//// 11010 0208/ ///// ///// 41100 50///;",
"07589099999","2010-04-15T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","24,0000,9,1","0020,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0080,1","999,N,-0030,1","00,1","SYN152AAXX  15071 07589 219// 00000 11010 29/// 70000 80000 90720 333 10080 21030 4/020 70000 90768 93100 555 7//// 8//// 11020 80000 ///// ///// 47810 51///;",
"07589099999","2010-04-16T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0010,1","+9999,9","99999,9","24,0025,9,1","0013,9,1,999999,9,9","99,002,9,1","7,1,99,9","6,1,99,9",,"03,99,1,02,1,00,1,01250,1,03,1,02,1","999,M,+0090,1","999,N,-0010,1","00,1","SYN152AAXX  16071 07589 216// 30000 10010 29/// 70076 82032 90715 333 10090 21010 4/013 70025 90768 93102 555 70156 8//// 11012 00120 ///// ///// 41802 51///;",
"07589099999","2010-04-17T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0015,1","+9999,9","99999,9","24,0000,9,1","0010,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0085,1","999,N,+0000,1","00,1","SYN152AAXX  17071 07589 219// 00000 10015 29/// 70000 80000 90710 333 10085 20000 4/010 70000 90768 93100 555 7//// 8//// 11008 80000 ///// ///// 47810 51///;",
"07589099999","2010-04-18T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","09000,1,9,N","999999,9,N,1","+0040,1","+9999,9","99999,9","24,0000,9,1","0008,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,04,1,00,1,01750,1,03,1,02,1","999,M,+0115,1","999,N,+0015,1","00,1","SYN152AAXX  18071 07589 217// 50000 10040 29/// 70000 84032 90720 333 10115 20015 4/008 70000 90768 93100 555 7//// 8//// 11010 70000 ///// ///// 47602 51///;",
"07589099999","2010-04-19T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","24,0000,9,1","0002,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0100,1","999,N,+0015,1","00,1","SYN140AAXX  19071 07589 219// 00000 10030 29/// 70000 80000 90710 333 10100 20015 4/002 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-20T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0020,1","22000,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,02,1,00,1,01750,1,03,1,02,1","999,M,+0130,1","999,N,+0030,1","00,1","SYN140AAXX  20071 07589 217// 41302 10050 29/// 70000 82032 90700 333 10130 20030 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-04-21T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0135,1","999,N,+0035,1","00,1","SYN140AAXX  21071 07589 219// 20000 10060 29/// 70000 80002 90715 333 10135 20035 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-22T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","130,1,N,0020,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"03,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0150,1","999,N,+0050,1","00,1","SYN140AAXX  22071 07589 219// 31302 10070 29/// 70000 80002 90645 333 10150 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-23T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0085,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"08,99,1,01,1,06,1,00800,1,01,1,00,1","999,M,+0155,1","999,N,+0065,1","00,1","SYN140AAXX  23071 07589 215// 80000 10085 29/// 70000 81610 90650 333 10155 20065 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-24T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0135,1","999,N,+0050,1","00,1","SYN140AAXX  24071 07589 219// 40000 10080 29/// 70000 82032 90710 333 10135 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-25T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,01,1,00,1,99999,9,04,1,02,1","999,M,+0165,1","999,N,+0060,1","00,1","SYN140AAXX  25071 07589 219// 20000 10070 29/// 70000 81042 90710 333 10165 20060 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-26T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0022,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"04,99,1,01,1,00,1,99999,9,03,1,02,1","999,M,+0180,1","999,N,+0060,1","00,1","SYN140AAXX  26071 07589 219// 40000 10080 29/// 70060 81032 90710 333 10180 20060 4/000 70022 90768 93100 555 71200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-27T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0040,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0160,1","999,N,+0040,1","00,1","SYN140AAXX  27071 07589 219// 00000 10040 29/// 70000 80000 90530 333 10160 20040 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-29T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0180,1","999,N,+0060,1","00,1","SYN140AAXX  29071 07589 219// 20000 10080 29/// 70000 80002 90650 333 10180 20060 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-04-30T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0180,1","999,N,+0080,1","00,1","SYN140AAXX  30071 07589 219// 40000 10110 29/// 70000 80002 90710 333 10180 20080 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-01T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0037,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"08,99,1,08,1,00,1,01750,1,07,1,99,9","999,M,+0170,1","999,N,+0070,1","00,1","SYN140AAXX  01071 07589 217// 80000 10090 29/// 70060 8807/ 90720 333 10170 20070 4/000 70037 90768 93100 555 71156 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-02T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00060,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0070,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,08,1,06,1,00075,1,99,9,99,9","999,M,+0120,1","999,N,+0055,1","60,1","SYN140AAXX  02071 07589 211// 80000 10060 29/// 76064 886// 90720 333 10120 20055 4/000 70070 90768 93100 555 71156 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-03T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00210,1,9,N","999999,9,N,1","+0020,1","+9999,9","99999,9","24,0032,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,08,1,06,1,00250,1,99,9,99,9","999,M,+0060,1","999,N,+0020,1","00,1","SYN140AAXX  03071 07589 213// 80000 10020 29/// 70064 886// 90540 333 10060 20020 4/000 70032 90768 93100 555 71156 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-08T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1",,,,"06,99,1,02,1,02,1,00250,1,03,1,00,1","999,M,+0090,1",,"00,1","SYN140AAXX  08071 07589 213// 60000 10030 29/// 700// 82230 90700 333 10090 2//// 4/000 7//// 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-09T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01200,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0016,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"07,99,1,07,1,00,1,01250,1,07,1,99,9","999,M,+0100,1","999,N,+0020,1","00,1","SYN140AAXX  09071 07589 216// 70000 10050 29/// 70060 8707/ 90710 333 10100 20020 4/000 70016 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-10T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0020,1","03600,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0086,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"06,99,1,02,1,06,1,00150,1,04,1,00,1","999,M,+0080,1","999,N,+0030,1","00,1","SYN140AAXX  10071 07589 212// 63602 10050 29/// 70064 82640 90710 333 10080 20030 4/000 70086 90768 93100 555 71180 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-05-12T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0055,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,01,1,06,1,00250,1,07,1,99,9","999,M,+0100,1","999,N,+0030,1","00,1","SYN140AAXX  12071 07589 213// 80000 10050 29/// 70064 8167/ 90640 333 10100 20030 4/000 70055 90768 93100 555 71156 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-13T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00120,1,9,N","999999,9,N,1","+0040,1","+9999,9","99999,9","24,0079,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,08,1,06,1,00150,1,99,9,99,9","999,M,+0080,1","999,N,+0030,1","00,1","SYN140AAXX  13071 07589 212// 80000 10040 29/// 70064 886// 90700 333 10080 20030 4/000 70079 90768 93100 555 7//// 8//// 1//// ///60 ///// /////;",
"07589099999","2010-05-14T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","24,0075,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0090,1","999,N,+0020,1","45,1","SYN140AAXX  14071 07589 21/// 90000 10030 29/// 74564 89/// 90720 333 10090 20020 4/000 70075 90768 93100 555 70190 8//// 1//// ////0 ///// /////;",
"07589099999","2010-05-15T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0015,1","+9999,9","99999,9","24,0035,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0070,1","999,N,+0010,1","45,1","SYN140AAXX  15071 07589 21/// 93602 10015 29/// 74564 89/// 90720 333 10070 20010 4/000 70035 90768 93100 555 71156 8//// 1//// ///// ///// /////;",
"07589099999","2010-05-16T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","03600,1,9,N","999999,9,N,1","+0015,1","+9999,9","99999,9","24,0010,9,1","0000,9,1,999999,9,9","99,000,9,1","7,1,99,9","6,1,99,9",,"06,99,1,03,1,06,1,00250,1,03,1,00,1","999,M,+0050,1","999,N,+0005,1","00,1","SYN140AAXX  16071 07589 213// 63607 10015 29/// 70076 83630 90700 333 10050 20005 4/000 70010 90768 93100 555 70156 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-05-17T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0020,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"05,99,1,05,1,00,1,01750,1,03,1,00,1","999,M,+0070,1","999,N,+0000,1","00,1","SYN140AAXX  17071 07589 217// 50000 10020 29/// 70040 85030 90710 333 10070 20000 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-18T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"06,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0110,1","999,N,+0015,1","00,1","SYN140AAXX  18071 07589 219// 60000 10060 29/// 70000 80002 90710 333 10110 20015 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-19T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0040,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,02,1,00,1,01250,1,03,1,00,1","999,M,+0130,1","999,N,+0010,1","00,1","SYN140AAXX  19071 07589 216// 23607 10040 29/// 70000 82030 90710 333 10130 20010 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-05-20T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0020,1","22000,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0001,9,1","0000,9,1,999999,9,9","99,000,9,1","7,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0080,1","999,N,+0010,1","00,1","SYN140AAXX  20071 07589 219// 03602 10050 29/// 70070 80000 90720 333 10080 20010 4/000 70001 90768 93100 555 70156 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-05-21T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0020,1","03600,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"05,99,1,03,1,06,1,00150,1,03,1,02,1","999,M,+0150,1","999,N,+0035,1","00,1","SYN140AAXX  21071 07589 212// 53602 10050 29/// 70040 83632 90720 333 10150 20035 4/000 70000 90768 93100 555 7//// 8//// 1//// ///5/ ///// /////;",
"07589099999","2010-05-22T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0160,1","999,N,+0050,1","00,1","SYN140AAXX  22071 07589 219// 10000 10070 29/// 70000 81030 90720 333 10160 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-23T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0002,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0180,1","999,N,+0060,1","00,1","SYN140AAXX  23071 07589 219// 00000 10100 29/// 70060 80000 90730 333 10180 20060 4/000 70002 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-24T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0200,1","999,N,+0080,1","00,1","SYN140AAXX  24071 07589 219// 00000 10120 29/// 70000 80000 90730 333 10200 20080 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-25T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0210,1","999,N,+0090,1","00,1","SYN140AAXX  25071 07589 219// 00000 10120 29/// 70000 80000 90700 333 10210 20090 4/000 70000 90768 93100 555 7//// 8//// 1//// ///90 ///// /////;",
"07589099999","2010-05-26T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0085,1","+9999,9","99999,9","24,0003,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,06,1,00,1,01750,1,07,1,00,1","999,M,+0200,1","999,N,+0085,1","00,1","SYN140AAXX  26071 07589 217// 60000 10085 29/// 70060 86070 90710 333 10200 20085 4/000 70003 90768 93100 555 71200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-27T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00120,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0078,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,08,1,06,1,00150,1,99,9,99,9","999,M,+0185,1","999,N,+0050,1","00,1","SYN140AAXX  27071 07589 212// 80000 10060 29/// 70064 886// 90715 333 10185 20050 4/000 70078 90768 93100 555 71156 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-29T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0021,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"04,99,1,01,1,06,1,00450,1,03,1,00,1","999,M,+0170,1","999,N,+0060,1","00,1","SYN140AAXX  29071 07589 214// 40000 10090 29/// 70064 81630 90720 333 10170 20060 4/000 70021 90768 93100 555 71200 8//// 1//// ///00 ///// /////;",
"07589099999","2010-05-30T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","999999,9,N,1","+0085,1","+9999,9","99999,9","24,0120,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","9,1,99,9",,"08,99,1,08,1,06,1,00450,1,99,9,99,9","999,M,+0170,1","999,N,+0065,1","63,1","SYN140AAXX  30071 07589 214// 80000 10085 29/// 76369 886// 90710 333 10170 20065 4/000 70120 90768 93100 555 71190 8//// 1//// ///80 ///// /////;",
"07589099999","2010-05-31T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","00120,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0270,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,08,1,05,1,00150,1,99,9,99,9","999,M,+0130,1","999,N,+0070,1","61,1","SYN140AAXX  31071 07589 212// 83607 10070 29/// 76164 885// 90710 333 10130 20070 4/000 70270 90768 93100 555 71170 8//// 1//// ///8/ ///// /////;",
"07589099999","2010-06-01T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","24,0006,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"06,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0130,1","999,N,+0020,1","00,1","SYN140AAXX  01071 07589 219// 60000 10030 29/// 70064 80002 90700 333 10130 20020 4/000 70006 90768 93100 555 71156 8//// 1//// ///50 ///// /////;",
"07589099999","2010-06-02T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0055,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"06,99,1,03,1,06,1,00450,1,03,1,00,1","999,M,+0140,1","999,N,+0030,1","00,1","SYN140AAXX  02071 07589 214// 60000 10055 29/// 70040 83630 90710 333 10140 20030 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
